Subj_30,50,4,50,4,-200,4,50,3,100,2,100,1,-150,1,100,2,100,1,100,2,-250,1,100,2,0,3,100,2,-1150,2,50,4,100,2,100,1,100,2,100,1,50,4,0,3,100,2,-100,1,50,4,0,3,100,2,100,1,50,4,100,2,-50,1,50,4,100,2,50,4,100,2,50,4,-1150,2,50,4,100,2,50,4,100,2,50,4,0,3,50,4,100,2,50,4,100,2,50,4,50,3,100,2,-200,4,0,3,100,2,-200,1,-1150,2,50,4,50,3,100,2,100,2,50,4,100,2,50,3,50,4,100,2,50,4,50,3,50,4,0,3,100,2,100,2,100,2,0,3,100,2,100,2,100,2,0,3,100,2,100,2,100,2,0,3,100,2,100,2,100,2,50,3,50,4,50,3,50,3,0,3,-1150,2,50,3,100,2,100,2,100,2,50,3,100,2,100,2,100,2,50,3,50,4,0,3,Horstmann
Subj_31,0,3,50,4,100,2,-100,1,100,2,100,2,-1150,2,100,2,100,2,100,2,50,4,-200,4,50,4,50,4,50,4,50,4,100,2,100,2,100,2,100,1,-50,1,-200,1,-250,1,100,1,100,1,0,3,50,3,50,3,50,3,50,3,50,4,50,4,50,4,-200,4,100,2,-1150,2,100,2,100,2,100,2,100,2,100,2,100,1,-150,1,100,1,100,1,-100,1,-150,1,100,1,100,1,100,1,-50,1,100,2,100,2,100,2,50,4,50,4,50,3,0,3,0,3,0,3,0,3,0,3,50,3,50,3,0,3,50,3,0,3,50,3,50,3,0,3,0,3,0,3,50,3,0,3,50,3,50,3,0,3,50,3,50,3,0,3,50,3,50,3,50,3,0,3,50,3,0,3,50,3,0,3,0,3,0,3,0,3,0,3,50,3,0,3,50,3,50,3,50,3,0,3,50,3,0,3,Horstmann
Subj_32,100,2,0,3,50,4,100,1,-250,1,-150,1,100,2,100,2,-1150,2,50,3,50,3,50,3,0,3,50,4,-200,4,0,3,100,2,100,2,50,3,100,1,100,2,0,3,50,4,100,1,100,2,50,3,50,4,100,1,100,2,0,3,50,4,-200,1,100,2,0,3,50,4,100,1,100,2,50,3,50,4,-50,1,100,2,0,3,50,4,-100,1,-1150,2,50,3,50,4,-150,1,100,2,100,2,0,3,50,4,50,4,100,1,-250,1,-200,4,100,2,100,2,100,2,100,2,0,3,50,4,100,1,-200,1,100,1,100,1,100,1,-100,1,-50,1,100,2,100,2,-1150,2,50,3,50,4,50,4,-200,1,100,1,100,1,-150,1,100,2,100,2,100,2,50,3,50,3,0,3,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,-200,4,50,4,50,4,50,4,50,4,50,4,50,4,Horstmann
Subj_33,100,2,50,4,0,3,100,1,-50,1,100,2,-1150,2,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,3,0,3,-200,4,50,4,50,4,50,4,50,4,50,4,50,4,-200,4,50,4,50,4,50,4,50,4,50,4,-200,4,100,1,-100,1,100,1,-150,1,-200,1,0,3,50,3,50,3,50,3,0,3,0,3,50,3,0,3,0,3,0,3,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,-200,4,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,-1150,2,50,4,50,4,50,4,50,4,50,4,100,2,100,2,100,2,100,2,100,2,50,4,50,4,50,4,50,4,100,2,100,2,100,2,100,2,50,4,50,4,50,4,50,4,100,2,100,2,100,2,-1150,2,-200,4,50,4,50,4,50,4,50,4,100,2,100,2,Horstmann
Subj_34,0,3,50,4,100,2,100,2,100,2,-250,1,100,2,100,2,100,2,100,2,-1150,2,0,3,50,4,-200,4,100,2,100,2,100,2,100,2,-1150,2,-150,1,100,2,100,2,100,2,100,2,100,2,50,4,100,2,100,2,-1150,2,50,4,50,4,50,4,100,2,100,2,100,2,50,4,100,2,50,4,100,2,100,2,50,4,100,2,100,2,100,2,50,4,-1150,2,50,4,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,50,4,50,4,0,3,100,1,100,1,-100,1,50,4,50,4,50,4,50,4,50,3,100,1,0,3,-50,1,-200,4,100,2,50,4,100,2,100,1,100,2,50,4,-200,1,100,2,50,4,-1150,2,50,4,100,2,100,2,100,2,100,2,50,4,50,4,50,4,50,3,-200,4,100,1,-50,1,100,2,50,4,100,2,50,4,100,2,50,4,Horstmann
Subj_35,100,1,50,4,0,3,100,2,100,1,50,4,0,3,100,2,-200,1,50,4,50,3,100,2,100,1,50,4,0,3,100,2,-150,1,50,4,50,3,-1150,2,-250,1,0,3,-50,1,-100,1,100,2,-200,4,50,3,100,2,100,1,50,4,0,3,100,2,100,1,50,3,50,4,100,1,100,2,100,1,50,3,50,4,100,2,100,1,100,2,50,3,50,4,100,1,100,2,50,4,50,3,100,2,-250,1,100,2,50,4,0,3,-1150,2,100,1,50,3,-200,4,100,2,0,3,50,4,-150,1,100,2,50,4,50,3,100,2,50,4,100,2,-100,1,100,2,100,2,50,4,0,3,-50,1,100,2,50,4,50,3,-200,1,50,4,0,3,0,3,100,2,100,1,50,3,50,4,-150,1,0,3,100,2,50,4,0,3,100,1,50,3,50,4,50,3,100,1,0,3,100,1,0,3,-100,1,50,4,Horstmann
Subj_36,100,2,0,3,50,4,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,-1150,2,100,2,100,2,100,2,100,2,100,2,-1150,2,100,2,100,2,100,2,100,2,100,2,50,4,50,4,50,4,50,4,50,4,50,4,50,4,-200,4,-1150,2,-250,1,100,1,100,1,-50,1,100,1,-200,1,100,1,100,2,100,2,50,3,50,3,50,4,50,4,100,1,-100,1,100,2,100,2,50,3,0,3,50,3,0,3,50,3,50,4,100,2,-150,1,100,1,100,1,-200,1,100,1,100,1,100,2,100,2,50,4,100,2,100,2,50,4,-50,1,-150,1,100,1,-250,1,100,2,100,2,100,2,50,4,50,4,100,2,100,2,-100,1,100,1,100,2,-1150,2,100,2,100,2,100,2,0,3,0,3,50,4,50,4,-200,4,50,4,100,2,100,2,-100,1,-150,1,100,2,100,2,50,4,50,4,Horstmann
Subj_37,100,1,50,4,0,3,100,2,-150,1,50,4,50,3,-200,1,100,2,50,4,50,3,100,2,100,2,100,2,100,2,100,2,100,2,100,2,-1150,2,50,4,100,2,0,3,100,2,100,1,50,4,100,1,100,2,-50,1,50,4,0,3,100,2,100,1,100,2,50,4,50,3,100,1,-1150,2,50,4,50,3,-250,1,100,2,50,4,50,3,100,2,-100,1,-200,4,0,3,100,2,-250,1,50,4,100,2,100,2,50,4,50,4,50,4,50,4,-200,4,0,3,50,4,50,4,50,4,50,4,0,3,100,2,100,1,50,4,50,4,50,4,-150,1,100,2,50,4,100,2,50,3,-100,1,100,2,100,2,-50,1,50,4,-200,4,0,3,100,2,50,4,-1150,2,100,1,100,2,100,1,100,2,50,4,50,3,100,1,100,2,50,4,0,3,100,2,-200,1,100,2,100,1,100,2,50,4,100,2,Horstmann
Subj_38,-200,1,50,4,-1150,2,50,3,50,4,50,3,-200,4,0,3,-50,1,50,4,50,4,0,3,50,4,50,4,50,4,50,4,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,-1150,2,100,2,100,2,100,2,100,2,-1150,2,100,2,100,2,100,2,100,2,50,4,100,2,100,2,100,2,100,2,-200,4,100,2,100,2,100,2,100,2,50,3,-100,1,100,2,-1150,2,100,2,100,2,100,2,100,2,50,4,50,4,50,4,100,2,100,2,100,2,100,2,50,4,100,2,100,2,100,2,100,2,50,4,100,2,-1150,2,100,2,100,2,100,2,100,2,-1150,2,100,2,100,2,100,2,100,2,50,4,100,2,-1150,2,100,2,100,2,50,4,100,2,100,2,100,2,100,2,50,4,50,4,50,4,50,4,50,4,50,4,50,4,Horstmann
Subj_39,50,4,100,2,0,3,50,3,50,3,50,3,0,3,-200,1,50,4,50,4,-200,4,-1150,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,50,4,50,4,50,4,50,3,50,3,100,1,-50,1,100,1,-150,1,100,1,-250,1,50,4,50,4,50,4,50,4,50,4,100,2,-1150,2,50,4,50,4,50,4,50,4,-200,4,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,1,100,1,-100,1,100,2,100,2,100,2,0,3,50,4,-250,1,-1150,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,-1150,2,100,2,100,2,100,2,100,2,100,2,100,2,-1150,2,100,2,100,2,100,2,100,2,100,1,100,1,-200,1,-150,1,-100,1,100,2,100,2,100,2,100,2,100,2,50,4,50,4,50,4,50,4,50,4,50,4,-1150,2,Horstmann
Subj_40,0,3,-150,1,0,3,50,4,50,4,50,4,100,2,100,2,100,2,50,4,100,2,100,2,100,2,-1150,2,50,4,100,2,100,2,100,2,100,2,50,4,50,4,50,4,-200,4,100,2,100,2,100,2,-1150,2,100,2,100,2,100,2,100,2,50,4,-200,4,50,4,50,4,50,3,50,3,50,3,50,3,100,2,-100,1,50,4,0,3,0,3,100,2,100,2,50,4,50,4,100,2,50,3,100,2,50,4,0,3,50,3,100,2,50,4,50,3,-1150,2,0,3,50,4,50,4,100,2,50,4,100,2,100,2,0,3,100,2,50,4,50,4,50,4,0,3,-200,4,0,3,50,3,0,3,100,2,100,2,50,3,100,2,50,4,50,3,0,3,50,3,50,3,0,3,0,3,50,3,0,3,50,3,100,2,50,3,50,4,0,3,0,3,100,2,50,3,50,4,0,3,0,3,50,3,Horstmann
Subj_41,100,1,0,3,100,1,-250,1,100,2,50,4,100,2,0,3,100,2,100,2,100,2,100,2,100,2,100,2,100,1,0,3,100,2,50,4,-1150,2,-200,1,50,4,50,4,50,4,50,4,-200,4,50,3,50,3,0,3,-150,1,100,2,100,2,100,2,100,2,-1150,2,-50,1,100,1,100,1,-100,1,0,3,50,3,50,3,50,3,50,3,0,3,50,4,50,4,50,4,50,4,100,2,100,2,-50,1,100,2,50,3,0,3,50,4,50,4,50,4,50,3,-250,1,0,3,0,3,0,3,50,3,50,3,50,3,0,3,0,3,0,3,0,3,50,3,0,3,50,3,50,3,50,3,0,3,0,3,50,3,50,3,0,3,50,3,50,3,0,3,50,3,0,3,0,3,0,3,50,3,50,3,50,4,-200,1,100,2,100,2,100,1,0,3,50,3,-200,4,100,2,-150,1,0,3,100,2,Horstmann
Subj_42,-150,1,100,2,0,3,-100,1,50,4,100,2,100,2,50,3,50,4,100,2,100,1,50,3,100,2,-1150,2,50,4,100,1,50,4,50,4,100,2,50,3,100,2,100,1,50,4,50,3,100,2,100,2,100,2,-1150,2,100,1,100,1,-200,1,50,4,0,3,0,3,50,3,0,3,-250,1,-50,1,-150,1,-100,1,100,1,-250,1,-200,1,100,2,50,4,0,3,100,2,-200,4,100,2,100,1,50,4,50,3,100,2,-50,1,100,2,50,3,100,2,100,2,50,4,100,1,100,2,50,3,50,4,0,3,100,2,100,1,50,4,0,3,50,3,50,4,100,1,100,2,100,2,50,4,100,1,-250,1,0,3,100,2,100,2,50,3,0,3,100,2,-50,1,-1150,2,50,4,100,2,-200,1,100,2,-200,4,100,2,100,2,0,3,100,2,50,4,100,2,100,1,100,2,100,1,100,2,100,1,Horstmann
Subj_43,-50,1,50,3,-1150,2,50,4,50,4,0,3,100,1,100,1,100,2,0,3,50,3,-200,4,100,2,100,2,100,1,100,2,100,2,-100,1,100,2,100,2,50,3,50,4,100,2,100,2,100,2,0,3,50,4,50,4,100,2,-250,1,100,2,100,2,0,3,-200,1,50,4,50,4,50,4,100,2,100,2,100,2,100,2,-1150,2,50,4,100,2,100,2,100,2,100,2,100,2,100,2,100,2,-1150,2,50,4,50,4,50,4,50,4,-200,4,100,2,100,2,100,2,100,2,100,2,100,2,50,4,50,4,50,4,-150,1,50,3,50,3,0,3,50,3,0,3,0,3,100,1,100,1,100,1,-250,1,50,4,50,3,50,3,50,3,0,3,50,3,0,3,0,3,100,1,100,1,-50,1,50,4,50,4,50,4,50,4,50,4,50,4,50,4,100,2,100,2,100,2,100,2,100,2,-1150,2,Horstmann
Subj_44,100,2,100,1,50,3,50,4,100,1,100,1,-50,1,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,-1150,2,0,3,-150,1,50,4,50,4,50,4,100,2,-1150,2,100,2,100,2,100,2,-250,1,50,4,50,4,-200,4,50,4,0,3,50,4,50,4,-200,4,100,1,100,1,-200,1,-100,1,100,1,100,1,-150,1,100,1,100,1,-50,1,100,1,-200,1,-100,1,-250,1,100,1,100,2,100,2,100,2,100,2,-50,1,100,2,-1150,2,100,2,100,2,100,1,50,4,50,4,50,4,50,4,50,4,-100,1,-150,1,100,1,-200,1,100,1,-250,1,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,0,3,50,4,50,4,50,4,-200,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,-200,4,50,4,50,4,50,4,50,4,Horstmann
Subj_45,50,3,100,2,100,1,50,3,50,4,100,2,100,1,50,4,0,3,-100,1,-1150,2,50,4,0,3,100,2,-250,1,50,4,0,3,100,2,-200,1,50,4,0,3,100,2,100,1,-200,4,100,2,-150,1,50,3,100,2,100,1,50,4,50,3,-50,1,50,3,100,2,0,3,100,1,50,4,100,2,100,1,0,3,100,2,50,4,100,2,100,1,-150,1,-1150,2,50,4,-200,1,100,2,0,3,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,-1150,2,-100,1,50,4,100,2,100,2,100,2,100,2,100,2,50,3,50,4,100,2,100,2,50,3,-200,4,100,2,100,2,-1150,2,100,2,-1150,2,50,3,50,3,0,3,100,2,100,2,100,2,100,2,100,1,50,4,100,1,100,2,50,4,-250,1,100,2,0,3,0,3,100,2,Horstmann
Subj_46,50,4,-200,1,50,4,50,4,100,2,0,3,100,2,100,2,100,2,50,3,-150,1,50,4,50,3,100,2,100,2,100,2,-1150,2,50,3,50,3,0,3,-200,4,100,1,100,1,-250,1,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,-200,4,-100,1,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,-1150,2,50,3,0,3,0,3,50,4,50,4,50,4,50,4,50,4,50,4,-200,4,100,2,-1150,2,50,4,-50,1,50,4,50,4,0,3,50,4,50,4,50,4,50,4,-200,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,-200,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,-200,4,50,4,Horstmann
Subj_47,50,4,100,2,100,1,0,3,-150,1,-1150,2,50,4,50,4,0,3,100,1,100,2,-200,4,50,4,50,4,50,4,100,1,100,2,0,3,50,4,50,4,50,4,-50,1,100,2,50,4,50,4,50,4,100,2,-250,1,0,3,50,4,-200,4,50,4,100,2,-100,1,-200,1,50,4,50,4,50,4,100,2,100,2,100,2,50,4,50,4,100,2,100,1,100,2,50,4,100,1,50,4,100,2,-150,1,100,2,50,4,50,4,-1150,2,100,1,50,4,50,4,-200,4,100,2,-250,1,100,2,100,2,-50,1,50,4,50,4,50,4,50,3,50,3,50,3,50,4,-100,1,100,2,100,2,50,4,50,3,50,4,100,2,0,3,-200,4,100,1,100,2,100,1,50,4,50,3,-1150,2,50,4,100,1,100,2,100,1,50,4,100,2,-200,1,50,4,100,1,0,3,100,2,50,4,-50,1,100,2,Horstmann
Subj_48,0,3,50,3,50,3,0,3,50,3,0,3,50,3,50,3,-250,1,100,2,-1150,2,100,2,100,2,100,2,100,2,0,3,0,3,0,3,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,-1150,2,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,0,3,0,3,0,3,-150,1,100,2,100,2,100,2,100,2,100,2,100,2,50,4,-200,4,-1150,2,0,3,50,3,50,3,50,3,50,3,-200,1,50,3,0,3,50,3,100,2,100,2,100,2,50,4,100,2,50,4,100,2,0,3,-1150,2,50,4,-200,4,50,4,50,4,50,4,50,4,100,2,100,2,-50,1,0,3,50,3,0,3,50,3,50,3,50,3,0,3,50,3,0,3,50,3,0,3,50,3,0,3,50,3,50,3,0,3,0,3,50,3,0,3,100,2,50,3,0,3,Horstmann
Subj_49,100,2,100,1,-100,1,50,4,50,4,50,4,-200,4,0,3,100,2,100,2,50,4,50,4,50,4,100,2,100,2,100,1,50,3,-1150,2,100,1,-200,1,100,2,100,2,100,2,100,2,-1150,2,100,1,100,1,-250,1,50,4,50,4,100,2,100,2,-50,1,50,3,100,2,50,4,50,4,50,4,100,2,50,4,100,2,-200,4,100,2,50,4,50,4,50,4,100,2,100,2,100,2,50,3,0,3,50,3,0,3,100,2,-150,1,100,2,50,4,50,4,50,4,50,4,100,2,50,4,100,2,50,4,100,2,50,3,50,4,100,2,50,4,50,4,0,3,-200,4,100,2,100,2,50,4,-1150,2,100,2,100,2,100,2,50,4,50,4,-200,4,50,4,50,4,50,4,50,4,100,2,100,2,-150,1,-50,1,100,1,100,1,-200,1,-100,1,100,1,100,2,50,4,50,4,0,3,0,3,Horstmann
Subj_50,50,4,100,2,100,1,0,3,-100,1,100,2,-1150,2,-50,1,100,1,-200,1,100,2,100,2,100,2,100,2,100,2,50,4,100,2,100,2,-1150,2,50,3,50,3,100,1,100,1,-250,1,100,2,100,2,100,2,-200,4,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,-1150,2,100,1,-150,1,0,3,50,3,50,3,0,3,0,3,-200,1,100,2,100,2,100,2,100,2,100,2,100,2,-1150,2,100,2,100,2,100,2,100,2,100,1,-250,1,100,1,-50,1,50,3,50,4,0,3,50,4,50,4,100,2,100,2,100,2,100,2,-1150,2,100,2,100,2,-100,1,100,2,100,2,100,2,50,4,50,4,100,2,100,2,100,2,100,2,100,2,-1150,2,-150,1,100,1,100,1,100,1,-200,1,-50,1,-150,1,100,1,100,1,100,1,100,1,-100,1,100,1,Horstmann
Subj_51,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,-200,4,50,4,50,4,-200,4,50,4,50,4,-100,1,100,1,-250,1,0,3,50,3,50,3,100,2,50,4,100,1,0,3,50,3,100,1,50,4,100,2,50,4,-50,1,0,3,-200,1,100,1,50,4,100,2,100,2,50,4,100,1,50,3,0,3,-150,1,50,4,100,2,50,4,100,1,0,3,50,3,0,3,50,3,-250,1,100,1,50,4,100,2,100,2,-200,4,-100,1,0,3,0,3,50,3,-200,1,-150,1,50,4,50,4,100,2,-1150,2,100,2,50,4,50,4,50,4,50,4,-50,1,100,1,100,1,100,1,100,1,50,4,50,4,50,4,-150,1,100,1,100,1,-200,1,100,1,-250,1,50,4,50,4,100,1,-100,1,50,3,50,4,-50,1,50,4,-150,1,100,1,50,4,100,1,-200,4,-200,1,0,3,Horstmann
Subj_52,100,2,50,4,50,4,100,2,100,2,100,1,50,3,-1150,2,100,1,-100,1,50,4,50,4,50,4,0,3,-200,4,-200,1,50,4,50,4,50,4,100,2,50,4,50,4,50,4,100,2,50,4,-200,4,100,2,100,2,100,2,50,4,100,2,100,2,100,2,100,2,-1150,2,50,4,50,4,50,4,0,3,100,1,100,1,-50,1,100,2,100,2,50,4,100,2,100,2,100,2,100,2,100,2,100,2,-150,1,100,2,100,2,-1150,2,50,4,100,2,100,2,50,4,50,4,100,2,100,2,50,4,50,4,100,2,100,2,50,4,100,2,100,2,50,4,50,4,100,2,100,2,100,2,50,4,100,2,-200,4,-1150,2,-250,1,50,3,0,3,50,4,50,4,100,2,100,2,-1150,2,50,4,50,4,50,4,100,2,100,2,50,4,50,4,100,2,100,2,50,4,-200,4,100,2,100,2,50,4,Horstmann
Subj_53,-150,1,50,4,0,3,50,4,100,2,100,2,100,2,-1150,2,-200,4,100,1,100,2,100,1,100,2,0,3,100,2,100,1,50,4,-250,1,100,2,100,1,50,3,-100,1,50,4,100,2,100,2,100,1,100,2,50,4,100,2,-200,1,100,2,0,3,0,3,50,3,50,4,-50,1,100,2,100,2,-100,1,-1150,2,100,2,100,2,100,1,100,2,100,2,100,1,50,3,50,4,100,2,-150,1,-1150,2,50,4,100,2,100,2,100,1,100,2,-50,1,50,4,0,3,50,4,100,2,100,2,100,2,100,1,-250,1,100,2,100,2,100,2,-200,1,100,2,100,2,100,1,100,2,-250,1,-1150,2,100,2,100,2,100,2,100,2,-50,1,100,2,-1150,2,50,4,50,4,50,3,50,3,0,3,100,2,100,2,100,2,100,2,100,1,100,2,100,1,100,2,-100,1,-200,4,50,3,50,4,0,3,Horstmann
Subj_54,-250,1,0,3,50,4,50,4,50,4,-200,4,-1150,2,50,4,50,4,50,4,50,4,50,4,50,4,50,4,-200,4,50,4,50,4,50,4,50,4,50,4,100,2,100,2,100,2,100,2,50,4,50,4,50,4,50,4,100,2,100,2,100,2,100,2,50,4,50,4,50,4,50,4,100,2,100,2,100,2,-1150,2,50,4,50,4,50,4,50,4,100,2,100,2,100,2,100,2,-200,4,50,4,50,4,50,4,50,4,50,4,100,2,100,2,100,2,-1150,2,100,2,100,2,100,2,100,2,50,4,50,4,50,4,50,4,-200,4,50,4,-200,4,100,2,100,2,100,2,50,4,50,4,50,4,100,2,50,4,100,2,50,4,50,4,50,4,50,4,100,2,-200,4,100,2,50,4,50,4,50,4,50,4,50,4,100,2,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,Horstmann
Subj_55,-150,1,50,4,50,4,50,4,50,3,50,4,50,4,50,4,50,4,50,4,-1150,2,0,3,50,4,-200,4,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,-1150,2,0,3,50,3,50,3,0,3,0,3,50,3,50,3,50,4,-250,1,50,4,50,4,100,2,100,2,50,4,0,3,100,2,100,2,100,2,100,2,100,2,50,4,0,3,50,4,100,2,50,4,50,3,-200,4,0,3,50,3,-1150,2,50,4,50,4,50,4,50,4,50,3,0,3,50,4,0,3,50,4,50,4,100,2,100,2,100,2,100,2,-1150,2,50,4,100,2,100,2,100,2,-200,4,50,4,0,3,50,4,100,2,100,2,50,4,50,3,50,4,50,4,50,3,50,4,100,2,50,4,50,3,50,4,50,4,0,3,Horstmann
Subj_56,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,-1150,2,50,4,50,4,0,3,50,4,100,1,-150,1,100,2,50,4,100,2,50,4,-200,1,100,2,100,2,-1150,2,-200,4,50,3,50,4,100,2,100,2,100,1,0,3,50,4,50,4,50,4,100,2,50,4,100,1,100,2,50,4,50,3,50,4,100,2,-100,1,50,4,50,4,0,3,50,4,50,4,100,1,100,2,50,4,-200,4,50,3,0,3,0,3,100,1,100,2,50,4,50,4,-50,1,50,4,50,4,50,3,-250,1,50,4,-200,4,50,3,0,3,100,2,-150,1,50,4,50,4,100,2,50,4,50,3,0,3,100,1,50,4,50,4,100,2,100,1,50,4,50,3,50,4,50,3,-200,1,50,3,-200,4,0,3,100,2,100,1,50,3,50,4,100,2,-50,1,-1150,2,0,3,50,4,50,4,100,1,Horstmann
Subj_57,100,2,100,2,100,2,0,3,50,4,-100,1,100,2,100,2,100,2,100,2,50,3,-200,4,100,1,100,1,100,1,100,1,-200,1,100,2,100,2,-1150,2,50,3,50,3,0,3,100,2,100,2,-50,1,50,4,50,4,100,2,0,3,100,2,0,3,100,2,50,4,100,2,50,4,100,2,50,4,100,2,50,4,-1150,2,100,2,-1150,2,50,4,0,3,-250,1,50,4,50,4,50,4,-200,4,100,2,100,2,50,3,50,4,-150,1,100,2,100,2,50,4,50,3,100,2,100,1,100,2,100,2,-100,1,50,4,0,3,100,2,50,4,50,4,50,4,50,3,100,2,100,2,100,1,50,4,50,3,50,3,50,4,100,2,-150,1,100,2,100,2,50,4,0,3,50,3,50,4,0,3,50,3,100,2,-200,4,100,1,-250,1,100,1,-200,1,50,4,100,2,50,4,-1150,2,0,3,100,2,Horstmann
Subj_58,100,1,100,2,0,3,100,2,100,2,50,4,100,2,100,1,-250,1,100,2,100,2,-1150,2,-200,4,100,2,100,2,-100,1,100,2,100,2,100,2,50,4,50,4,50,4,100,2,100,2,-1150,2,50,4,50,4,50,4,50,3,0,3,50,4,50,4,100,2,100,2,100,2,-200,4,100,2,100,2,100,2,100,2,100,1,0,3,100,1,100,1,-150,1,100,2,100,2,100,2,50,4,50,4,50,3,100,2,-50,1,100,2,-1150,2,50,3,50,4,100,2,50,4,-200,1,50,3,100,2,100,2,100,2,50,4,50,4,100,2,100,2,100,2,0,3,50,4,50,4,100,2,100,2,50,4,-1150,2,-100,1,50,4,50,4,50,4,50,4,100,2,100,2,50,4,-200,4,100,2,100,2,100,2,100,2,50,3,0,3,100,2,100,2,-1150,2,50,4,50,4,50,4,100,2,100,2,50,4,Horstmann
Subj_59,0,3,100,2,50,3,-200,4,100,2,50,3,100,2,0,3,100,2,50,3,100,2,-200,1,0,3,100,2,0,3,100,2,100,2,100,2,50,3,-1150,2,50,3,0,3,50,4,50,3,100,2,50,4,0,3,50,4,100,2,100,1,50,4,0,3,100,2,-250,1,-50,1,50,3,-1150,2,50,4,50,3,0,3,0,3,50,3,50,4,100,2,100,2,0,3,100,2,50,4,100,2,-150,1,50,3,50,4,100,2,0,3,100,2,50,3,100,2,50,3,100,2,50,3,100,2,50,3,100,2,0,3,100,2,50,3,100,2,0,3,-1150,2,0,3,100,2,0,3,100,2,0,3,100,2,50,3,50,4,100,2,50,3,100,2,50,3,50,4,100,2,0,3,100,2,0,3,100,2,50,3,50,4,-1150,2,0,3,100,2,0,3,100,2,50,3,50,4,0,3,100,2,0,3,100,2,Horstmann
Subj_60,100,1,100,1,100,1,100,1,-150,1,100,1,-50,1,0,3,-250,1,100,2,100,2,100,2,-1150,2,50,4,-100,1,100,2,100,2,100,2,100,2,100,2,100,2,-200,1,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,-1150,2,-150,1,100,2,100,2,100,2,100,2,100,2,100,2,50,4,0,3,100,2,100,2,100,1,50,4,-1150,2,-100,1,100,2,100,2,100,2,100,2,-250,1,100,2,50,3,100,2,-50,1,100,2,50,4,50,3,-1150,2,100,1,100,1,-200,1,50,4,0,3,50,4,50,4,100,2,100,1,100,1,100,2,0,3,-200,4,100,1,50,3,0,3,100,2,-1150,2,-250,1,-50,1,100,2,100,2,100,2,100,2,50,4,100,1,50,3,50,4,100,2,50,4,50,3,50,4,100,1,50,4,0,3,50,4,100,2,100,1,50,4,100,2,Horstmann
Subj_61,100,1,100,2,100,1,0,3,50,4,50,4,50,4,-250,1,100,2,100,2,100,2,100,2,0,3,100,2,100,2,100,2,100,2,50,4,100,1,100,1,-100,1,-1150,2,-50,1,0,3,50,4,50,4,50,4,50,4,-200,4,100,2,-150,1,50,3,50,3,0,3,50,3,100,2,50,3,50,3,0,3,100,2,50,3,100,2,0,3,100,2,50,3,0,3,50,3,0,3,0,3,50,4,0,3,50,4,100,2,-200,1,100,2,50,3,50,3,100,2,50,4,0,3,-1150,2,50,3,50,3,0,3,50,4,100,2,100,2,100,2,100,2,100,2,100,2,-1150,2,100,1,100,1,-200,1,0,3,50,3,0,3,50,3,0,3,50,4,50,4,-200,4,50,3,0,3,50,3,50,3,0,3,0,3,50,3,50,3,0,3,100,2,50,3,100,2,0,3,50,3,50,3,50,3,50,3,Horstmann
